age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
26,1,2,1,0,26,1,1,0,15,8,899,1,1
30,1,2,1,0,0,1,0,0,14,5,768,2,0
42,7,1,1,0,3236,0,0,2,18,6,521,11,0
72,5,1,0,0,763,0,0,0,24,0,384,2,1
34,9,1,1,0,5553,1,0,0,21,9,798,2,0
32,1,1,0,0,80,1,0,2,20,8,614,2,0
54,4,1,1,0,1150,0,0,0,3,0,660,1,0
25,9,2,1,0,1199,0,0,0,1,6,287,1,1
35,9,1,1,0,432,1,0,2,21,8,1094,55,0
48,9,2,1,0,9131,1,0,2,14,8,902,5,0
32,6,2,2,0,386,1,0,0,18,9,482,1,1
57,5,1,1,0,789,0,0,2,19,6,2635,3,0
38,1,1,1,0,622,1,0,2,21,8,611,2,1
39,4,1,2,0,942,1,0,0,13,8,564,2,0
68,5,0,0,0,695,0,0,0,9,0,233,1,1
31,9,2,1,0,1970,0,0,1,17,0,284,3,0
56,4,1,2,0,4889,0,0,0,22,1,705,4,0
30,9,1,2,0,296,0,0,0,22,1,1809,5,0
66,5,1,0,0,2883,0,0,0,23,0,158,1,1
36,10,2,1,0,244,1,0,2,4,6,702,2,0
37,0,0,1,0,1533,1,0,0,21,9,555,4,1
60,1,1,0,0,14,1,1,0,15,8,781,4,0
33,4,2,1,0,-424,1,0,2,26,8,863,1,0
27,2,2,2,0,2159,1,0,0,5,8,1101,1,0
64,5,1,0,0,493,0,0,0,17,0,108,1,0
45,1,1,1,0,90,1,0,2,29,8,744,6,0
30,4,2,2,0,414,0,0,0,18,9,635,5,0
23,0,1,1,0,836,1,0,2,27,8,674,1,0
44,0,1,0,0,-92,0,1,0,28,5,526,5,0
25,1,1,1,0,-23,1,0,0,25,5,936,1,0
54,4,0,2,0,-449,1,0,0,14,8,691,1,1
31,9,2,1,0,4888,1,0,1,5,8,475,4,0
77,5,0,0,0,639,0,0,1,16,0,127,7,0
36,6,1,1,0,1184,1,0,0,6,0,1063,1,1
57,0,1,1,0,169,0,0,0,30,0,319,1,0
42,4,0,2,0,1243,0,0,0,26,1,1000,4,1
25,7,1,1,0,121,1,0,0,18,8,477,3,0
50,1,1,0,0,5872,1,0,0,5,8,762,3,1
25,4,1,2,0,127,1,0,0,18,8,695,2,0
33,9,2,2,0,1636,1,0,0,4,8,592,1,1
38,10,1,2,0,2012,0,0,0,7,0,355,3,0
47,1,1,1,0,1230,1,0,0,30,0,412,1,1
29,7,2,3,0,196,0,0,0,30,4,726,2,1
44,0,0,1,0,145,0,1,1,9,5,672,6,0
55,1,1,1,0,1358,0,0,0,8,0,149,1,0
53,1,0,0,0,2656,1,0,2,30,8,1980,2,1
57,2,1,1,0,294,1,0,2,5,8,746,2,0
34,4,2,2,0,9,0,0,0,11,5,439,2,0
39,0,0,1,0,-349,1,0,2,5,8,611,2,0
53,9,1,1,0,-3,0,0,2,5,8,1666,1,0
32,0,2,1,0,620,0,0,0,17,0,211,2,0
30,1,2,1,0,1472,1,0,0,20,9,769,4,0
33,4,2,2,0,215,1,0,0,13,0,1058,1,0
53,4,1,2,0,0,0,0,0,28,4,1745,2,0
41,1,1,3,0,31,0,0,2,12,8,529,2,0
41,7,1,1,0,471,1,0,0,13,8,954,2,1
31,1,1,1,0,519,1,0,0,29,4,623,2,0
58,1,1,0,0,0,0,0,1,16,5,558,6,0
51,4,1,2,0,2934,1,0,0,18,9,727,4,0
58,4,1,2,0,287,1,0,0,21,1,676,8,0
57,1,1,0,0,3109,0,0,0,2,6,482,2,1
41,7,1,1,0,639,1,0,2,8,8,1187,2,0
54,5,1,0,0,309,0,0,0,13,1,969,2,1
31,9,2,1,0,775,0,0,0,2,3,361,1,0
31,9,2,1,0,53,1,1,0,6,8,530,1,1
56,1,1,1,0,1686,0,0,1,17,0,100,2,0
58,2,1,1,0,2,0,0,2,16,6,684,1,0
32,7,1,2,0,4908,0,1,0,13,8,491,2,0
38,0,1,2,0,342,1,0,2,4,6,1138,1,0
36,9,2,2,0,197,0,0,0,30,0,260,1,1
32,9,1,1,0,94,1,0,0,17,0,1013,2,0
28,4,0,1,0,-76,0,1,0,14,5,1271,2,0
27,3,1,0,0,0,1,0,0,23,5,435,3,0
30,1,2,1,0,1073,1,0,0,5,8,1130,4,0
53,0,0,2,0,122,0,0,0,27,0,98,1,0
39,1,1,1,0,3045,0,0,0,4,3,260,2,0
35,6,2,2,0,4294,0,0,2,26,6,529,4,0
60,6,1,1,0,546,0,0,0,4,1,428,2,0
47,9,1,1,0,-59,1,1,0,11,8,502,1,0
35,4,1,2,0,106,0,1,0,11,1,588,2,0
56,1,1,0,0,136,0,0,0,4,1,270,1,0
59,7,1,1,0,0,1,0,1,11,8,437,2,0
31,9,2,1,0,3701,0,0,0,18,1,709,3,0
55,1,1,0,0,3485,0,0,0,18,1,625,4,1
41,1,1,0,0,1461,1,0,2,6,6,554,2,1
49,7,1,1,0,388,0,0,1,31,5,1032,4,1
42,2,1,3,0,206,1,0,0,30,5,695,2,1
44,9,1,1,0,566,1,1,0,17,0,467,1,0
59,5,1,1,0,3812,1,0,1,11,5,498,2,0
38,1,1,0,0,1401,0,0,0,13,8,516,1,1
29,1,1,1,0,577,1,0,1,17,0,501,3,0
36,2,1,0,0,600,0,0,0,21,5,538,1,0
41,3,1,1,0,879,0,0,2,5,6,1053,2,1
44,1,1,0,0,-93,1,0,0,17,0,829,3,0
49,1,2,0,0,1040,0,0,0,8,5,474,2,0
26,2,2,1,0,101,1,0,2,13,8,723,1,0
53,1,1,1,0,-8,0,0,0,5,1,794,1,1
43,9,1,1,0,3288,1,0,0,21,9,775,3,1
49,2,1,1,0,687,1,0,0,17,0,772,1,1
33,6,1,2,0,-355,1,0,2,23,8,911,2,0
38,9,1,2,0,1004,1,0,0,16,0,444,2,0
30,9,2,1,0,768,0,1,2,14,8,749,2,0
56,1,1,1,0,1210,0,0,2,11,6,935,1,1
55,3,1,0,0,2603,0,0,2,9,6,559,1,0
60,5,1,0,0,-63,1,0,0,7,5,1434,5,0
36,4,1,0,0,22856,0,0,2,9,6,1098,1,0
47,4,1,0,0,530,1,0,0,14,5,457,3,0
31,4,1,2,0,792,0,0,0,20,1,763,14,1
28,1,1,1,0,1072,1,0,0,18,8,630,2,0
39,6,1,2,0,1047,0,0,2,6,6,554,1,1
32,9,1,0,0,3774,1,0,0,20,9,591,3,0
46,9,1,1,0,0,0,0,1,20,0,173,2,0
25,7,2,1,0,333,0,1,0,15,5,1056,2,1
33,0,1,1,0,95,1,0,0,30,0,335,1,1
30,4,2,2,0,604,0,1,0,2,3,475,1,0
30,7,0,1,0,341,1,0,0,20,9,478,1,1
50,0,2,1,0,642,0,0,0,18,9,435,1,0
36,6,1,2,0,687,1,0,0,28,8,568,8,0
41,4,2,2,0,0,1,0,0,17,5,509,7,0
31,6,2,2,0,14692,1,0,2,23,8,601,1,0
60,5,1,0,0,364,1,0,2,6,8,631,2,0
46,9,0,2,0,532,0,0,0,22,1,491,2,0
44,0,1,1,0,1248,1,1,0,8,8,428,3,0
46,3,1,3,0,1035,0,0,2,16,6,703,1,0
44,7,1,1,0,382,0,0,2,5,6,1167,1,0
33,4,2,2,0,1271,1,0,0,15,0,636,3,1
26,8,2,2,0,249,1,0,0,11,8,445,2,0
39,0,0,1,0,7,1,0,0,2,3,550,1,0
51,7,0,1,0,135,1,1,0,17,9,862,1,0
40,0,1,1,0,1597,1,0,2,30,8,633,1,0
46,4,1,2,0,1388,0,0,0,19,9,515,5,0
45,7,0,1,0,1381,0,0,2,19,6,653,2,0
38,7,1,0,0,0,1,0,0,17,9,960,2,0
40,7,1,1,0,-342,1,0,2,26,8,754,1,0
55,4,1,2,0,5709,1,0,0,12,8,442,1,0
45,9,0,1,0,12389,0,1,0,8,5,711,1,0
43,1,1,1,0,-210,1,0,0,17,9,523,2,0
23,1,1,0,0,531,1,0,0,15,8,509,3,0
42,3,1,1,0,341,0,0,2,24,6,790,3,0
41,1,1,0,0,143,1,1,2,2,6,659,2,1
39,1,1,1,0,462,1,0,0,13,8,590,1,1
47,9,1,1,0,-9,0,0,0,14,1,457,2,0
26,8,2,3,0,689,0,0,0,25,8,678,2,1
46,7,1,1,0,9077,1,0,0,17,0,427,2,0
39,4,2,2,0,1515,1,0,0,4,8,815,6,1
46,0,1,1,0,659,1,0,1,29,5,1127,11,1
49,9,0,2,0,1807,1,0,0,2,6,225,1,0
34,2,1,2,0,-508,1,0,0,2,3,282,1,0
31,0,1,1,0,355,1,0,0,18,9,530,1,0
60,9,1,0,0,65,1,0,2,9,8,1028,2,1
42,9,2,2,0,2625,0,0,0,29,5,2516,2,1
32,1,0,1,0,86,0,1,2,19,8,703,1,0
30,9,1,3,0,0,1,0,0,16,5,510,3,0
36,4,0,2,0,668,1,0,0,5,8,623,1,0
46,0,1,1,0,186,1,0,0,11,8,643,2,0
36,1,1,1,0,324,1,1,0,16,5,830,1,1
30,7,1,3,0,280,1,1,2,28,8,674,2,0
45,9,2,2,0,0,0,0,0,18,1,773,4,1
36,6,2,2,0,3560,0,0,0,18,9,658,3,0
56,4,1,2,0,2366,1,1,0,3,3,538,2,0
39,4,1,3,0,1253,0,0,0,2,3,337,1,0
35,1,2,1,0,885,1,0,0,15,5,632,6,1
64,5,1,1,0,571,1,0,0,20,0,1422,2,1
43,9,1,2,0,2643,0,0,1,4,8,331,5,1
48,4,1,2,0,1175,1,0,1,18,9,1476,3,0
29,9,2,1,0,674,0,0,0,17,0,170,5,1
47,9,1,1,0,912,0,0,0,21,9,1036,2,0
30,4,1,2,0,0,1,0,0,27,1,453,4,0
28,3,0,0,0,1,1,0,2,8,8,923,1,0
45,9,1,1,0,1,1,0,0,17,9,433,1,0
53,1,1,1,0,6112,0,0,0,30,0,211,1,0
41,3,1,1,0,12,0,1,0,28,5,472,3,0
29,1,2,1,0,223,0,0,0,24,5,1259,1,0
46,3,1,1,0,271,1,0,0,30,5,1013,29,1
28,10,1,1,0,655,1,0,2,4,6,606,2,0
36,4,0,2,1,36,0,0,0,6,1,836,4,1
42,4,1,2,0,7,0,0,0,20,1,582,7,0
41,7,1,1,0,7509,0,0,2,19,6,575,1,0
38,1,2,2,0,18,0,0,2,17,6,605,5,0
31,1,1,0,0,-454,1,1,2,28,8,861,2,0
36,7,1,1,0,30,0,1,0,8,5,716,5,1
45,1,1,1,0,1335,1,0,0,25,1,702,2,0
32,6,1,1,0,413,1,0,0,11,5,712,2,0
25,1,2,1,0,320,1,0,0,18,8,549,3,0
50,7,1,0,0,5024,1,1,0,7,8,661,1,1
67,5,1,3,0,696,0,0,1,4,8,77,2,0
43,1,2,0,0,0,0,0,0,9,5,1242,1,1
42,1,1,1,0,-355,1,1,2,5,6,939,6,0
31,0,2,1,0,0,0,0,0,17,0,188,3,1
30,4,1,2,0,294,0,0,0,20,1,605,4,0
43,7,1,1,0,-236,1,0,0,28,5,745,7,1
37,4,0,2,0,1775,0,0,0,15,5,514,5,1
59,11,1,0,0,282,0,0,0,3,3,301,2,0
33,1,2,1,0,33,1,0,2,9,8,557,1,0
46,7,0,0,0,3854,1,0,0,17,0,541,2,0
37,0,1,1,0,1314,1,0,0,8,8,682,2,0
48,7,1,1,0,440,1,0,0,20,0,611,1,0
41,4,0,1,0,0,0,0,0,6,1,438,2,0
42,1,2,0,0,4930,0,0,2,18,6,973,1,1
41,4,1,2,0,1391,0,0,0,5,1,537,1,0
34,9,0,2,0,674,1,0,0,7,1,587,2,1
27,9,2,2,0,667,0,0,0,29,4,866,2,1
55,7,1,3,0,1210,1,0,2,30,8,868,1,0
33,4,1,2,0,332,1,1,0,28,4,706,1,0
43,1,1,0,0,8,0,1,0,21,5,564,2,0
26,8,2,1,0,119,0,0,0,3,3,247,3,0
51,2,1,1,0,0,1,1,0,16,0,432,1,0
32,1,1,1,0,1905,1,0,0,16,5,709,2,1
37,10,2,1,0,490,1,1,0,7,8,739,2,0
45,4,2,2,0,451,0,0,2,17,6,881,1,0
35,7,1,1,0,4170,1,0,2,20,8,1777,1,1
43,7,2,1,0,370,1,0,0,4,3,257,1,0
46,4,1,2,0,740,1,0,0,8,8,462,1,0
33,9,2,1,0,116,0,1,0,4,1,307,1,0
46,10,1,0,0,1251,1,0,0,6,3,665,2,0
29,4,1,2,0,941,1,0,2,4,6,570,11,0
46,6,1,2,0,226,0,0,0,19,1,561,3,0
47,0,1,1,0,219,1,0,2,5,8,577,1,0
31,7,1,1,0,71,1,0,0,17,5,740,2,0
57,5,0,2,0,66,1,0,0,11,8,798,2,0
37,9,1,1,0,1762,0,0,0,16,0,334,2,1
26,11,0,1,0,-295,1,0,0,7,8,556,1,0
31,4,2,2,0,1858,0,0,0,12,1,453,3,1
36,9,0,1,0,1,0,0,0,8,1,1242,3,1
26,8,2,1,0,5569,0,0,0,2,3,236,1,0
75,5,0,0,0,46,0,0,0,2,3,294,1,0
59,4,1,2,0,3969,0,0,0,18,9,464,3,0
29,4,2,1,0,0,0,1,0,21,5,463,2,0
32,0,2,2,0,89,0,0,1,28,4,435,1,0
46,6,1,1,0,156,0,0,0,20,0,268,1,0
31,4,2,2,0,12857,1,0,1,4,8,483,4,1
59,10,2,3,0,541,0,0,0,29,4,645,1,0
31,7,2,1,0,887,0,0,0,30,4,427,1,0
27,0,1,1,0,31,1,1,0,28,5,746,2,0
38,9,0,2,0,1805,0,0,2,9,6,952,2,1
31,4,1,2,0,1331,0,0,2,5,9,268,1,1
49,6,1,2,0,147,0,1,0,2,3,559,1,0
25,0,1,3,0,349,1,0,0,22,5,1037,8,1
31,1,1,2,0,-35,0,0,0,20,9,952,2,1
35,4,2,2,0,4348,1,0,0,2,0,1074,3,0
40,1,1,1,0,1808,1,0,0,12,8,560,1,1
39,1,1,1,0,0,1,0,0,7,8,502,1,0
55,6,1,1,0,2408,0,0,1,9,0,327,2,0
48,0,1,1,0,933,0,0,0,29,5,446,2,0
50,9,1,3,0,680,0,0,0,7,5,457,5,0
27,2,1,2,0,139,0,0,0,15,5,448,5,1
30,7,2,2,0,-477,0,1,0,21,1,1532,2,1
34,6,2,2,0,1943,1,0,0,16,0,478,2,0
54,4,1,0,0,2587,0,0,0,2,6,236,2,1
47,1,1,0,0,159,1,0,2,13,8,771,2,0
59,5,1,0,0,0,0,0,2,18,6,1009,1,0
49,1,1,3,0,1944,0,0,2,5,6,773,1,0
30,0,2,1,0,270,0,0,0,30,0,437,1,1
30,6,1,2,0,543,1,1,2,4,6,1449,6,1
37,9,2,1,0,980,0,0,0,8,1,1306,5,1
32,1,1,1,0,435,1,0,0,17,0,456,1,0
31,1,2,1,0,11639,1,0,0,7,8,1191,1,0
33,4,2,2,0,-53,0,0,0,29,4,617,2,0
54,4,1,1,0,1134,1,0,0,25,5,1330,3,1
36,6,2,2,0,4844,0,0,2,9,6,1137,3,1
39,1,1,1,0,62,1,0,0,7,8,877,3,1
38,1,1,0,0,2240,1,0,0,19,9,551,1,0
35,0,0,1,0,437,1,0,2,4,6,908,1,1
24,4,1,3,0,448,0,0,0,14,0,324,1,1
32,6,2,2,0,1249,1,0,0,19,9,472,1,1
50,4,1,3,0,8345,0,0,2,11,6,561,1,0
36,4,0,2,0,0,0,0,2,20,6,519,2,0
58,3,1,0,0,5278,1,0,2,4,6,763,4,0
46,9,1,1,0,1322,1,1,0,19,9,514,1,0
76,5,0,0,0,3049,0,0,0,24,7,170,3,1
28,0,2,1,0,2290,1,0,0,18,8,2301,1,1
52,10,1,0,0,959,0,0,1,30,5,694,2,1
35,1,1,1,0,1330,0,0,0,10,5,901,1,1
32,9,1,1,0,0,0,0,0,29,4,750,3,0
72,6,1,2,0,132,0,0,0,27,0,444,1,1
39,1,1,1,0,334,1,0,1,24,5,575,4,0
34,0,1,1,0,48,1,0,0,7,8,1806,2,1
59,5,1,1,0,3382,1,0,2,13,8,806,1,0
50,4,1,2,0,1396,0,0,0,25,1,731,6,1
39,4,1,2,0,3,1,0,0,7,8,1145,1,0
30,4,2,2,0,620,1,0,0,30,0,513,1,0
33,7,1,1,0,255,1,1,0,21,9,588,2,0
60,5,1,0,0,1542,1,0,2,14,8,930,1,1
30,9,2,1,0,102,1,0,2,7,8,614,2,0
41,1,1,0,0,686,1,0,0,21,9,888,3,0
51,0,1,1,0,788,1,0,2,3,6,959,6,0
32,4,1,2,0,1041,1,0,0,18,8,577,2,0
46,9,1,1,0,940,0,0,0,5,1,1227,2,1
38,3,1,0,0,21,0,0,0,26,1,634,2,0
45,9,1,2,0,377,1,0,2,19,6,835,3,1
47,1,1,1,0,846,1,0,0,31,5,437,2,0
32,3,2,2,0,93,0,0,0,23,5,495,2,0
35,1,0,1,0,0,1,0,2,20,8,1205,1,1
42,1,1,1,0,156,0,0,0,21,5,455,4,0
34,7,1,1,0,279,1,0,2,27,8,498,1,0
42,4,1,2,0,477,1,0,0,2,3,413,2,0
38,7,0,1,0,6182,1,0,0,14,8,484,3,0
36,6,2,2,0,0,1,0,0,30,0,204,1,0
28,1,2,1,0,171,1,0,0,18,8,523,2,0
39,1,1,0,0,2303,1,0,2,17,6,775,3,1
36,2,1,1,0,35,0,0,0,4,3,517,4,0
32,7,2,1,0,772,1,0,2,15,8,697,3,1
30,9,1,1,0,484,1,0,2,6,8,703,1,1
30,7,2,0,0,0,1,1,0,19,9,686,1,1
40,4,1,2,0,-17,1,1,0,11,8,474,1,1
34,4,2,2,0,9827,1,0,0,13,1,871,4,1
40,4,0,2,0,502,1,0,0,3,3,267,4,0
39,4,1,2,0,285,1,0,0,15,5,838,3,1
38,4,0,2,0,6368,1,0,0,4,8,922,4,1
45,9,2,1,0,410,1,0,2,30,8,891,4,1
60,5,1,1,0,89,0,0,0,30,0,156,2,0
49,1,1,0,0,418,0,0,0,18,1,1559,7,0
54,4,1,2,0,2226,1,0,2,9,6,514,3,0
38,7,1,1,0,304,0,1,0,2,3,238,1,0
32,1,1,1,0,564,1,0,2,21,8,660,1,0
59,1,1,0,0,6212,1,0,0,5,8,574,2,0
54,5,0,1,0,2761,0,0,0,16,5,771,1,0
33,1,1,0,0,331,1,0,0,9,0,435,2,0
32,1,1,0,0,187,0,0,0,20,9,485,1,0
54,2,1,2,0,1063,1,0,1,8,0,690,7,0
36,6,1,1,0,4579,1,0,2,5,6,563,1,0
23,9,2,2,0,1129,1,0,2,28,8,806,1,1
26,7,2,1,0,235,0,0,0,10,5,721,3,0
32,9,2,2,0,1246,1,0,0,30,0,509,1,1
33,4,1,2,0,335,0,0,0,12,8,527,2,0
47,1,1,1,0,1730,1,0,0,30,0,231,1,1
47,7,1,1,0,2322,0,0,0,22,1,618,1,0
38,6,1,2,0,846,0,0,0,2,6,253,1,0
35,1,2,1,0,0,1,0,0,16,0,1174,1,1
31,10,2,0,0,3652,0,0,0,1,6,285,1,0
45,2,1,2,0,20138,1,0,0,20,9,871,5,1
30,7,1,2,0,81,0,0,0,22,0,145,1,1
31,0,1,1,0,97,1,0,2,19,8,607,1,1
26,0,2,0,0,-122,1,0,2,23,6,670,3,1
31,9,2,2,0,454,0,0,0,30,0,266,1,1
29,1,2,1,0,-20,0,1,0,21,5,574,1,1
32,2,1,1,0,126,1,1,0,23,5,538,2,0
47,7,1,1,0,459,0,0,0,19,1,599,3,0
43,7,0,1,0,372,1,1,0,4,3,618,2,0
30,1,2,0,0,0,0,0,0,15,5,716,3,1
38,9,2,2,0,1101,0,0,0,30,0,800,1,1
42,2,1,1,0,324,1,0,0,15,5,528,3,0
30,10,2,1,0,8304,0,0,0,20,0,245,1,0
31,9,2,1,0,1062,0,0,0,18,9,835,1,0
37,4,1,2,0,355,0,0,0,4,1,340,1,0
34,1,1,0,0,1451,1,0,0,9,0,765,3,0
54,9,1,1,0,0,0,0,1,30,0,766,3,1
59,4,1,2,0,553,1,0,0,7,5,1272,3,1
30,1,1,1,0,450,0,0,2,6,8,526,2,0
41,0,1,1,0,55,1,0,2,8,8,1120,2,1
39,1,1,1,0,1756,1,0,0,3,0,939,1,1
59,0,1,1,0,1089,0,0,1,3,3,264,2,0
37,3,0,1,0,1040,1,0,0,21,9,567,1,0
72,5,1,2,0,0,0,0,0,13,3,99,1,1
28,1,1,1,0,0,1,0,2,27,8,548,1,0
43,4,1,2,0,79,0,0,0,26,8,640,1,1
53,4,1,2,0,3754,0,0,0,22,0,307,1,1
49,1,1,0,0,361,1,0,2,16,6,513,2,1
36,9,1,1,0,-158,1,0,0,28,1,1037,7,0
36,4,1,2,0,387,0,0,0,2,6,327,1,0
38,1,1,0,0,5839,1,0,2,4,6,984,2,1
31,10,1,1,0,86,1,1,2,3,6,963,2,1
35,4,2,2,0,331,0,0,0,14,1,857,2,1
51,1,1,1,0,7180,1,0,2,14,8,927,1,1
57,5,1,0,0,5010,0,0,0,21,9,570,4,0
34,4,2,2,0,2646,0,0,0,14,0,142,1,1
19,8,2,1,0,96,0,0,0,23,0,106,3,0
60,9,1,1,0,1740,0,0,0,1,6,814,1,0
25,9,2,1,0,0,1,0,0,23,5,487,5,0
56,5,0,1,0,1886,1,0,0,19,9,682,1,0
28,4,2,2,0,2253,1,0,2,18,6,906,2,0
52,7,0,1,0,1635,1,0,2,13,8,730,1,0
58,10,0,1,0,0,0,0,2,23,6,598,2,0
51,1,0,0,0,1236,1,0,0,10,5,613,1,0
38,10,1,2,0,9881,0,0,0,29,5,497,2,0
31,11,1,1,0,111,0,0,0,21,9,504,2,1
32,10,2,1,0,2706,0,0,0,21,9,462,3,0
35,9,1,2,0,489,0,0,0,5,1,592,2,0
30,0,1,2,0,285,0,0,0,5,3,693,2,0
35,9,2,0,0,744,1,0,0,7,0,1096,1,0
36,1,0,1,0,638,1,0,2,16,6,1395,2,1
57,4,0,1,0,3625,1,0,2,14,8,747,3,0
40,1,1,0,0,1613,1,0,2,5,6,541,3,0
40,7,1,1,0,683,1,0,0,2,3,299,2,0
77,5,1,1,0,9601,0,0,1,27,7,515,1,1
29,4,1,2,0,137,1,1,2,15,8,1088,2,0
59,5,1,1,0,1080,0,0,0,21,0,645,2,0
20,8,2,3,0,8860,0,0,0,7,0,98,2,0
30,7,1,1,0,129,1,0,2,26,8,1446,7,1
45,1,1,0,0,31,0,0,0,8,0,393,2,0
32,7,0,1,0,454,1,0,0,18,5,978,1,1
35,9,1,1,0,545,1,0,0,16,0,1579,1,1
27,9,1,1,0,2183,1,1,2,21,8,857,1,1
33,9,2,1,0,487,1,0,0,26,1,532,14,0
35,0,0,1,0,404,1,0,0,6,8,438,1,0
32,4,1,2,0,514,1,0,2,28,8,497,2,0
45,0,1,1,0,236,0,0,0,20,1,703,2,1
36,4,2,2,0,7506,1,0,0,6,8,839,2,1
28,8,2,1,0,2351,0,0,1,22,10,157,1,1
38,1,2,1,0,334,1,0,0,18,5,541,7,0
53,7,1,1,0,6170,0,0,0,13,1,838,4,1
25,4,2,2,0,2506,0,0,0,17,3,485,1,1
25,8,2,1,0,8,0,0,0,22,0,107,2,1
59,4,0,2,0,17056,1,0,0,20,9,470,2,0
27,0,1,2,0,73,0,0,0,30,0,374,1,0
24,1,2,1,0,-287,1,0,0,18,8,504,1,0
45,0,2,1,0,2394,1,1,1,18,8,895,12,0
38,7,1,1,0,0,0,1,0,16,5,1473,6,0
40,1,1,0,0,177,1,1,1,21,5,742,4,0
30,8,2,1,0,5836,0,0,0,27,0,165,2,0
59,5,0,1,0,514,0,0,0,4,8,673,6,1
30,1,2,1,0,583,0,0,0,18,8,453,2,0
48,9,1,1,0,3069,0,0,0,4,1,597,2,0
33,1,1,1,0,1138,1,1,2,23,8,509,1,0
42,7,2,1,0,2348,1,0,0,7,8,448,2,0
39,1,1,0,0,104,1,0,2,4,6,624,2,0
31,2,2,3,0,301,1,0,0,4,3,371,1,0
31,9,1,1,1,-367,1,0,0,18,5,474,2,1
31,0,2,1,0,747,1,0,2,26,8,543,2,1
47,1,0,0,0,603,1,1,0,8,8,1080,1,1
31,7,1,1,0,1020,1,0,0,19,9,575,6,0
40,2,0,2,0,224,0,0,2,20,6,606,1,0
31,1,1,1,0,1716,1,0,0,13,0,542,2,0
28,6,1,2,0,0,1,0,0,4,3,546,3,1
30,4,2,2,0,3340,0,0,0,3,6,238,3,1
46,7,1,1,0,184,1,0,0,1,0,836,1,0
58,9,1,2,0,0,0,0,0,25,1,540,4,0
34,1,1,0,0,425,1,0,0,16,5,1389,7,0
35,10,1,0,0,4564,1,0,1,5,3,508,1,0
67,5,1,2,0,2841,0,0,0,2,3,62,1,0
25,4,1,1,0,2228,1,0,0,23,5,754,1,1
38,4,1,3,0,546,1,0,0,7,8,437,3,0
34,1,1,1,0,246,1,0,0,22,5,532,1,0
35,7,0,1,0,78,1,0,1,13,8,630,3,0
31,4,2,2,0,3967,1,0,0,21,9,859,1,0
30,1,1,0,0,5956,1,1,2,4,5,538,1,0
56,9,0,2,0,1593,1,0,0,31,5,434,4,0
26,9,2,2,0,-67,1,0,0,15,8,637,1,1
55,0,1,1,0,131,1,0,2,6,8,744,1,0
36,6,2,1,0,3670,1,0,2,29,8,617,2,0
52,0,1,1,0,2347,0,1,0,12,1,603,3,0
33,4,1,2,0,148,0,0,2,20,8,717,1,0
38,4,1,2,0,3440,0,0,0,20,1,471,10,0
27,4,1,2,0,342,1,0,0,17,5,818,1,0
28,1,2,1,0,524,1,0,0,6,8,554,2,1
32,0,1,1,0,-1272,1,0,2,6,6,606,5,0
32,4,2,2,0,1882,0,0,0,25,1,497,5,1
43,4,1,2,0,-526,0,0,0,12,1,603,2,0
30,9,1,1,0,1660,1,0,0,30,0,236,1,0
45,0,0,1,0,1293,1,1,1,20,10,164,1,0
42,4,1,2,0,255,0,0,0,4,1,302,2,0
35,0,0,2,0,262,1,0,0,20,0,690,2,0
33,4,2,2,0,30,1,0,0,22,5,1077,1,1
50,4,1,2,0,253,0,0,0,28,8,513,9,1
78,5,1,0,0,8556,0,0,1,21,0,137,2,1
50,1,1,1,0,418,0,1,0,12,1,867,2,0
46,9,1,1,0,0,0,0,0,30,0,200,1,1
31,1,2,1,0,1979,1,1,0,6,8,1205,1,1
43,4,1,1,0,5,1,0,0,24,5,953,1,0
27,1,2,1,0,294,1,1,2,28,8,694,2,1
37,4,2,1,0,655,0,1,0,4,3,258,6,0
23,3,1,2,0,66,1,0,0,7,8,1391,2,1
55,9,1,1,0,2055,1,0,2,16,8,1023,4,0
59,7,1,1,0,7475,0,0,2,15,8,587,1,0
28,8,2,1,0,305,0,0,0,7,5,625,1,0
34,4,1,2,0,0,1,0,0,30,0,300,1,1
31,0,2,1,0,19,1,0,0,18,9,1978,1,1
37,9,1,1,0,-90,1,0,0,17,0,921,2,0
32,4,2,2,0,1625,1,0,0,19,1,451,6,0
39,1,1,1,0,20,1,0,0,9,3,686,5,0
32,7,0,1,0,41,1,0,0,3,3,251,4,0
31,4,1,1,0,0,0,0,0,11,1,720,1,1
53,4,0,2,0,2152,0,0,0,4,8,520,2,0
43,1,1,0,0,601,1,0,0,16,0,792,2,0
33,9,1,2,0,0,0,0,0,30,0,227,2,1
32,4,2,1,0,453,1,0,0,2,3,544,1,0
38,1,1,0,0,132,1,0,0,14,8,797,2,0
25,7,2,1,0,1119,1,0,0,18,8,1063,1,1
60,9,1,2,0,-71,1,1,0,30,4,1451,1,1
30,9,2,2,0,53,0,0,0,29,0,375,1,1
34,4,1,2,0,1047,0,0,0,3,6,342,1,0
75,5,0,0,0,18,0,0,0,24,0,222,4,0
54,10,1,1,0,582,1,0,0,15,8,693,5,1
23,1,2,1,0,336,1,0,0,5,8,500,1,0
31,9,2,2,0,1081,0,0,0,24,0,202,5,1
39,9,1,1,0,381,1,0,0,11,8,758,1,0
27,10,2,0,0,9,0,1,0,9,5,919,2,1
61,4,1,2,0,267,0,0,0,20,0,190,1,1
